Student_ID,Name,Father_Name,Mother_Name,Age,Gender,Class,Section,Roll_Number,City,State,Attendance_Percentage,Study_Hours_Per_Day,Sleep_Hours,Screen_Time_Hours,Internet_Access,Owns_Smartphone,Tuition,Family_Income_Level,Parents_Education,Number_of_Siblings,Favourite_Subject,Least_Favourite_Subject,Favourite_Game,Favourite_Food,Food_Type,Career_Goal,Transportation_Mode,Skill_1,Skill_2,Participation_Activity,Sports_Participation,Library_Visits_Per_Month,Assignments_Completed,Projects_Completed,Homework_Submission_Rate,Discipline_Record,Stress_Level,Mental_Wellbeing_Score,Peer_Interaction_Score,Teacher_Feedback,Maths_Marks,Science_Marks,English_Marks,Hindi_Marks,Social_Science_Marks,Computer_Marks,Overall_Percentage,Result,Performance_Level
STU16038,Romil Lad,Pari Kalita,Dishani Rattan,17.0,,8th,D,41.0,Patna,Uttar Pradesh,91.17,1.4,6.4,6.9,Yes,Yes,No,Medium,Primary,3.0,English,Social Science,Football,Burger,Vegan,Engineer,Private Vehicle,Communication,Video Editing,Sports Club,No,,2.0,0.0,84.25,Average,High,,7.0,Good,86.0,,51.0,66.0,54.0,56.0,68.17,Pass,Average
STU16039,Krish Dave,Kanav Sachdeva,Raunak Chana,,Male,,D,46.0,Indore,Gujarat,,1.3,5.1,2.7,Yes,Yes,No,Medium,Secondary,,Science,Social Science,Football,Biryani,Vegan,IAS,Cycle,,Teamwork,Music,Yes,1.0,24.0,3.0,,Average,High,3.0,4.0,Average,90.0,97.0,55.0,45.0,79.0,96.0,,Fail,Good
STU16040,,,Divit Khare,9.0,Male,,D,43.0,Mumbai,Maharashtra,81.83,5.7,9.5,6.3,,Yes,No,High,Post Graduate,1.0,Computer,Maths,Chess,Burger,Vegan,Athlete,Cycle,Communication,Problem Solving,Sports Club,Yes,1.0,4.0,0.0,54.95,Good,High,2.0,2.0,Excellent,44.0,44.0,66.0,,68.0,58.0,,Pass,Average
STU16041,Mehul Chakraborty,Samar Vora,Ahana  Sachar,8.0,Female,,D,16.0,Ahmedabad,Maharashtra,82.4,2.8,7.1,1.5,Yes,No,No,Medium,Post Graduate,5.0,English,Maths,Volleyball,Burger,Vegetarian,,Cycle,Creativity,Python,Art Club,Yes,14.0,11.0,4.0,83.99,,High,1.0,1.0,Good,100.0,86.0,54.0,36.0,44.0,,59.17,Pass,Average
STU16042,Sumer Dey,Mamooty Kohli,Sahil Wason,13.0,,6th,,52.0,Mumbai,Maharashtra,65.99,3.7,8.1,5.5,Yes,No,Yes,High,Post Graduate,4.0,Hindi,Science,,,Vegetarian,,Auto,Python,Python,Quiz Competition,No,9.0,19.0,0.0,64.95,Poor,Medium,8.0,7.0,,83.0,82.0,78.0,,86.0,57.0,,Pass,Good
STU16043,Zaina Barad,Seher Chad,Miraya Sule,15.0,Male,12th,B,27.0,Ahmedabad,Gujarat,95.31,4.8,5.7,5.8,Yes,,No,High,Post Graduate,5.0,Hindi,Social Science,Hockey,Burger,Non-Vegetarian,Athlete,Bus,Graphic Design,Problem Solving,NCC,,13.0,,2.0,68.37,Good,Low,7.0,8.0,Good,35.0,72.0,51.0,86.0,61.0,78.0,63.83,Pass,Average
STU16044,Raghav Yogi,Manikya Sridhar,Charvi Apte,8.0,Male,8th,A,27.0,Bhopal,Uttar Pradesh,93.66,4.2,9.7,1.0,No,No,No,High,Secondary,1.0,English,Science,Football,Pizza,,Engineer,Private Vehicle,Critical Thinking,Problem Solving,Quiz Competition,No,16.0,11.0,3.0,98.64,Good,Low,4.0,4.0,Needs Improvement,66.0,62.0,98.0,35.0,67.0,90.0,69.67,Pass,Average
STU16045,Jhanvi Ramakrishnan,Sara Wali,Misha Hari,18.0,Female,12th,D,2.0,Delhi,Uttar Pradesh,95.85,,4.8,5.5,No,Yes,Yes,Low,Primary,2.0,Computer,Science,Football,Dosa,Vegan,Athlete,Private Vehicle,Problem Solving,Communication,NCC,Yes,0.0,25.0,0.0,60.19,Poor,Low,2.0,5.0,Excellent,97.0,56.0,46.0,79.0,96.0,73.0,74.5,Pass,Good
STU16046,,,Eva Butala,10.0,Female,1st,C,18.0,Pune,Uttar Pradesh,60.14,6.1,7.2,5.7,Yes,Yes,Yes,,Graduate,5.0,English,,Basketball,Paneer,Vegan,Teacher,Auto,Critical Thinking,Python,Sports Club,Yes,9.0,19.0,9.0,,Poor,High,7.0,,Excellent,84.0,100.0,75.0,68.0,54.0,47.0,71.33,Pass,Good
STU16047,Mahika Dasgupta,Umang Lata,Siya Balay,17.0,Male,5th,,39.0,Delhi,Gujarat,,2.3,7.7,2.3,No,Yes,,Medium,,2.0,English,Social Science,Cricket,Biryani,Vegan,Doctor,Cycle,Critical Thinking,Leadership,NCC,Yes,0.0,0.0,4.0,92.06,Good,Low,7.0,10.0,Average,57.0,94.0,56.0,90.0,43.0,49.0,,Pass,Average
STU16048,Baiju Shankar,Yuvaan Deol,Samaira Ramesh,13.0,Female,1st,B,48.0,Ahmedabad,Telangana,88.95,6.7,9.7,5.3,No,No,Yes,Medium,,5.0,Maths,Science,Volleyball,Dosa,Non-Vegetarian,Artist,Private Vehicle,Problem Solving,Python,Quiz Competition,No,10.0,22.0,6.0,85.74,Good,Medium,3.0,5.0,Needs Improvement,100.0,81.0,,87.0,42.0,72.0,80.17,Pass,Good
STU16049,Neysa Shroff,Akarsh Keer,Abram Kibe,14.0,Female,7th,C,19.0,Ahmedabad,Telangana,56.92,1.6,6.7,7.6,No,Yes,No,High,Post Graduate,5.0,Social Science,Hindi,Athletics,Pasta,Vegetarian,Business,Walking,Video Editing,Public Speaking,Sports Club,Yes,4.0,5.0,2.0,61.38,Good,Low,3.0,6.0,,83.0,77.0,40.0,66.0,45.0,,63.0,Pass,Average
STU16050,Vardaniya Seth,Shaan Mahajan,Faiyaz Salvi,9.0,Female,8th,C,55.0,Bhopal,Uttar Pradesh,58.8,5.8,6.8,1.3,Yes,No,,High,Secondary,3.0,Maths,Computer,Hockey,Dosa,Vegetarian,Scientist,Bus,Python,Leadership,NCC,No,4.0,25.0,5.0,,,Low,3.0,1.0,Excellent,57.0,97.0,72.0,57.0,57.0,62.0,67.0,Pass,Average
STU16051,Anahi Barman,Saira Gour,Divij Bhatt,7.0,Female,1st,C,48.0,Ahmedabad,Rajasthan,90.94,7.4,9.8,8.9,Yes,No,Yes,Low,Primary,2.0,Hindi,,Hockey,Dosa,Vegan,,Walking,Creativity,Problem Solving,Dance,No,9.0,16.0,2.0,90.16,Good,Low,4.0,1.0,Average,81.0,53.0,55.0,78.0,88.0,69.0,70.67,Pass,Good
STU16052,Vivaan Varughese,Manikya Subramaniam,Misha Rao,12.0,Female,2nd,D,50.0,Hyderabad,,89.02,4.3,9.9,2.5,No,No,Yes,High,Post Graduate,3.0,Maths,Maths,Chess,,Non-Vegetarian,Athlete,Cycle,Python,Critical Thinking,Sports Club,Yes,11.0,10.0,11.0,97.62,,Low,2.0,6.0,Needs Improvement,77.0,50.0,70.0,83.0,93.0,58.0,71.83,Pass,Good
STU16053,Amani Kamdar,Ishita Bedi,Purab Mannan,,Female,3rd,C,55.0,Patna,Madhya Pradesh,63.67,1.5,4.2,,No,No,No,Medium,Graduate,5.0,English,Science,Football,Paneer,,,Auto,Critical Thinking,,Debate Club,No,8.0,3.0,10.0,42.18,Good,Low,6.0,4.0,Average,41.0,,41.0,56.0,54.0,44.0,47.0,Pass,Poor
STU16054,Pranay Tak,,Tara Dube,11.0,Female,7th,D,32.0,Ahmedabad,Telangana,82.42,5.0,8.5,,No,Yes,,Medium,Graduate,3.0,Science,,Tennis,Dosa,Vegetarian,IAS,Walking,,Leadership,Quiz Competition,Yes,0.0,4.0,9.0,41.78,Average,High,1.0,1.0,Excellent,86.0,36.0,95.0,96.0,51.0,52.0,69.33,Fail,Average
STU16055,Jhanvi Majumdar,Manjari Golla,Sana Bhat,8.0,Female,10th,D,1.0,Lucknow,Madhya Pradesh,62.17,1.1,5.3,2.2,No,No,,High,Graduate,,Science,Hindi,Volleyball,Paneer,Non-Vegetarian,Doctor,Walking,Leadership,Communication,Coding Club,No,1.0,7.0,0.0,45.63,,Medium,8.0,3.0,,55.0,44.0,87.0,87.0,,64.0,63.33,Pass,Average
STU16056,Tarini Chacko,Mannat Gour,,11.0,Male,6th,B,52.0,Ahmedabad,Maharashtra,87.69,,8.9,9.3,No,,Yes,Low,Post Graduate,2.0,Computer,Science,Basketball,Biryani,Vegan,Engineer,Bus,Python,Leadership,Dance,No,20.0,13.0,8.0,61.62,Poor,Medium,8.0,5.0,Average,65.0,69.0,63.0,,70.0,80.0,69.0,Pass,
STU16057,Hrishita Sur,Zara Gour,Vaibhav Arya,9.0,Female,2nd,D,55.0,Delhi,Uttar Pradesh,80.59,4.8,5.6,3.0,No,Yes,,Medium,Post Graduate,0.0,Science,Maths,Tennis,Dosa,Vegan,Teacher,Bus,Teamwork,Video Editing,Music,No,20.0,0.0,10.0,51.49,Poor,High,4.0,3.0,Excellent,42.0,86.0,78.0,76.0,43.0,99.0,70.67,Pass,Good
STU16058,Adira Bali,Neysa Dubey,Kaira Sarna,14.0,,6th,C,18.0,,Gujarat,83.07,,7.8,2.9,Yes,,No,Medium,Secondary,1.0,English,English,Hockey,Dosa,Vegetarian,Business,Auto,Creativity,Python,Art Club,Yes,5.0,10.0,6.0,47.4,Average,High,3.0,2.0,Good,79.0,54.0,89.0,56.0,88.0,44.0,68.33,,Average
STU16059,Baiju Chanda,Shray Varghese,Miraya Doctor,,Male,4th,C,29.0,Jaipur,Uttar Pradesh,70.89,4.5,6.6,4.6,No,No,No,High,Secondary,1.0,Science,Maths,Volleyball,Dosa,Non-Vegetarian,Doctor,Bus,Graphic Design,Public Speaking,Dance,Yes,4.0,12.0,11.0,48.43,Average,High,8.0,10.0,Needs Improvement,99.0,45.0,86.0,36.0,99.0,57.0,70.33,Pass,Good
STU16060,Mehul Lad,,Charvi Datta,17.0,Female,2nd,D,,Lucknow,Maharashtra,82.98,7.0,4.2,,No,Yes,No,Low,Primary,3.0,Social Science,Social Science,Kabaddi,Paneer,Non-Vegetarian,Teacher,Bus,Public Speaking,Problem Solving,Music,No,4.0,20.0,0.0,61.93,Average,Medium,,8.0,Good,89.0,49.0,98.0,88.0,73.0,52.0,74.83,Fail,Good
STU16061,Pari Brahmbhatt,Zara Thaman,Anya Sethi,6.0,Female,8th,A,3.0,Jaipur,Madhya Pradesh,88.01,7.1,8.1,8.4,No,Yes,No,Low,,3.0,Social Science,Science,Volleyball,Pizza,Vegetarian,Business,Private Vehicle,Public Speaking,,Debate Club,No,20.0,24.0,1.0,81.9,Good,High,5.0,,Needs Improvement,81.0,67.0,86.0,83.0,37.0,100.0,75.67,Pass,Good
STU16062,Madhav Dave,Chirag Raval,,11.0,Male,4th,C,8.0,Ahmedabad,Telangana,80.98,2.8,5.2,4.7,No,Yes,Yes,Medium,Primary,4.0,Maths,Science,Volleyball,Pizza,Non-Vegetarian,Doctor,Bus,Critical Thinking,Problem Solving,,Yes,19.0,8.0,,66.0,Poor,High,9.0,10.0,Average,90.0,57.0,38.0,71.0,84.0,48.0,64.67,Pass,Average
STU16063,Ritvik Chokshi,Suhana Hari,Dhanush Chauhan,7.0,Female,,C,5.0,Indore,,67.15,4.5,8.5,4.1,Yes,,No,,Primary,3.0,English,English,Chess,Burger,Vegan,Business,Cycle,Problem Solving,Public Speaking,Sports Club,No,16.0,21.0,11.0,42.72,Average,Medium,8.0,1.0,Average,41.0,75.0,56.0,96.0,42.0,,65.17,Pass,Average
STU16064,Eva Mall,Azad Dubey,Aarna Vohra,10.0,Male,9th,A,20.0,Bhopal,Madhya Pradesh,51.2,1.3,8.3,6.2,No,Yes,Yes,Low,Primary,0.0,English,Maths,Hockey,Paneer,Non-Vegetarian,Doctor,Private Vehicle,Problem Solving,Graphic Design,Music,Yes,3.0,15.0,11.0,56.05,Good,Low,,7.0,Excellent,57.0,45.0,54.0,63.0,80.0,80.0,63.17,Pass,Average
STU16065,Nirvaan Dada,Manjari Choudhry,Anahi Chahal,16.0,Female,8th,D,24.0,Hyderabad,Rajasthan,51.08,2.5,9.9,4.3,No,No,Yes,Low,Secondary,1.0,English,English,Kabaddi,Paneer,,IAS,,Leadership,Critical Thinking,Dance,Yes,18.0,25.0,3.0,97.63,Good,Low,1.0,10.0,Needs Improvement,67.0,69.0,,46.0,69.0,93.0,63.33,Pass,Average
,Samiha Char,Jayan Rao,Riaan Ramaswamy,12.0,Female,9th,A,29.0,,Uttar Pradesh,65.15,4.5,6.0,7.9,Yes,Yes,Yes,High,Graduate,1.0,Maths,Computer,Cricket,,Non-Vegetarian,Business,Bus,Graphic Design,Communication,Art Club,No,,22.0,4.0,86.33,Poor,Low,7.0,6.0,Excellent,75.0,50.0,89.0,74.0,36.0,84.0,68.0,Pass,Average
STU16067,,Azad Yohannan,Vardaniya Vala,18.0,Male,8th,A,43.0,Ahmedabad,Madhya Pradesh,95.55,5.2,9.0,6.1,Yes,Yes,Yes,High,Post Graduate,0.0,Computer,Computer,Volleyball,Dosa,Non-Vegetarian,Athlete,Walking,Critical Thinking,Teamwork,Dance,No,,11.0,6.0,74.86,Poor,Low,8.0,1.0,Excellent,50.0,88.0,90.0,90.0,80.0,78.0,79.33,Pass,
STU16068,Biju Dewan,Shamik Kapadia,Tejas Kannan,8.0,Male,12th,C,32.0,Lucknow,Telangana,85.44,3.9,6.9,4.7,Yes,No,Yes,High,Post Graduate,3.0,Social Science,Maths,Athletics,Biryani,Non-Vegetarian,Engineer,Auto,Creativity,,Art Club,Yes,11.0,21.0,1.0,85.38,Poor,High,10.0,7.0,Excellent,85.0,59.0,74.0,43.0,95.0,82.0,73.0,Pass,Good
STU16069,Prerak Lata,,Nakul Butala,12.0,Female,3rd,B,40.0,Indore,Rajasthan,97.22,1.9,7.3,9.3,Yes,Yes,No,Low,Primary,3.0,Hindi,Hindi,Basketball,Burger,Non-Vegetarian,Doctor,Bus,Teamwork,Communication,Drama,No,,19.0,3.0,91.14,Good,Medium,10.0,8.0,Excellent,86.0,52.0,80.0,84.0,93.0,66.0,76.83,,Good
STU16070,Kartik Amble,Seher Singhal,Zeeshan Sahni,11.0,Male,2nd,A,58.0,Bhopal,Uttar Pradesh,71.03,7.1,6.6,5.5,Yes,Yes,Yes,,Post Graduate,1.0,Computer,Social Science,Tennis,Dosa,Vegan,Business,Cycle,Graphic Design,,Music,Yes,1.0,11.0,7.0,90.76,Poor,Medium,2.0,5.0,Needs Improvement,65.0,,69.0,65.0,89.0,67.0,65.5,Pass,Average
STU16071,Nakul Bir,Yuvraj  Raman,Hazel Tripathi,16.0,,,D,29.0,Mumbai,Madhya Pradesh,80.93,3.4,9.8,9.7,No,Yes,Yes,High,Primary,4.0,Hindi,English,Football,Burger,Vegan,IAS,Private Vehicle,Video Editing,Python,Sports Club,Yes,19.0,14.0,,59.61,Average,Medium,9.0,3.0,Good,54.0,46.0,98.0,47.0,70.0,39.0,59.0,Fail,Average
STU16072,,Dishani Karan,Lakshay Chaudhry,6.0,Male,2nd,C,8.0,,Telangana,53.3,7.3,4.3,1.6,No,No,Yes,Low,Post Graduate,0.0,Computer,Maths,Badminton,Biryani,Vegetarian,IAS,Bus,Python,Communication,Coding Club,No,1.0,10.0,9.0,89.39,Poor,Medium,10.0,3.0,Excellent,44.0,59.0,35.0,94.0,51.0,37.0,53.33,Pass,Average
STU16073,Ritvik Datta,Ivan Rattan,Manikya Mander,6.0,Female,10th,C,25.0,Lucknow,Madhya Pradesh,86.08,6.7,5.9,8.4,No,No,Yes,Medium,Graduate,4.0,Maths,Maths,Cricket,Paneer,Vegan,Business,Auto,Leadership,Teamwork,Debate Club,No,0.0,15.0,1.0,46.47,Good,High,3.0,9.0,Needs Improvement,77.0,41.0,35.0,97.0,80.0,64.0,65.67,Pass,Average
STU16074,Anya Vasa,Divij Seth,Trisha Vala,15.0,Female,,B,32.0,Bhopal,Rajasthan,85.8,2.1,7.9,3.8,No,No,Yes,High,Graduate,4.0,Social Science,Maths,Badminton,Pizza,Vegan,Artist,Auto,Video Editing,Critical Thinking,Sports Club,Yes,19.0,5.0,2.0,98.34,Good,Low,4.0,,,92.0,98.0,84.0,35.0,74.0,87.0,78.33,Pass,Good
,Dhanush Dugal,Tarini Dhingra,Reyansh Kara,13.0,Female,7th,C,40.0,Mumbai,Maharashtra,88.99,3.3,10.0,2.0,No,Yes,No,Medium,Post Graduate,3.0,Hindi,,Badminton,Biryani,Vegan,Scientist,Auto,Creativity,Graphic Design,Science Fair,Yes,1.0,16.0,1.0,90.04,Good,High,2.0,7.0,Needs Improvement,87.0,,75.0,,69.0,,,Pass,Average
STU16076,Eva Venkatesh,Aradhya Dhar,,7.0,Male,9th,A,5.0,Jaipur,Telangana,55.75,5.0,9.8,2.3,No,No,Yes,Low,,1.0,Social Science,English,Cricket,Dosa,Non-Vegetarian,Teacher,Bus,,Problem Solving,Coding Club,No,17.0,25.0,10.0,98.76,Poor,,10.0,10.0,Needs Improvement,49.0,44.0,52.0,60.0,88.0,37.0,55.0,,Average
STU16077,Trisha Virk,Armaan Gola,Umang Sha,14.0,Female,8th,D,8.0,Bhopal,Telangana,,3.7,7.9,4.4,Yes,,Yes,High,Graduate,4.0,English,Science,Chess,Pasta,,Teacher,Walking,Python,Communication,Music,No,7.0,17.0,7.0,79.14,Average,Medium,5.0,8.0,Good,72.0,43.0,43.0,36.0,68.0,35.0,49.5,Fail,Poor
STU16078,Ishaan Randhawa,Riya Mand,Aarav Brahmbhatt,13.0,,9th,A,25.0,Jaipur,Uttar Pradesh,,6.5,8.0,3.4,Yes,Yes,Yes,Low,Primary,0.0,Science,Computer,,Burger,Non-Vegetarian,Business,Walking,Python,Public Speaking,Science Fair,No,8.0,19.0,10.0,59.76,Average,,6.0,2.0,,97.0,81.0,40.0,97.0,53.0,88.0,76.0,Fail,Good
STU16079,,Aarush Sharma,,16.0,Female,9th,B,36.0,Patna,Uttar Pradesh,51.06,,,8.1,No,No,Yes,Medium,,,Science,Science,Badminton,Paneer,Vegan,Scientist,Walking,Video Editing,Communication,Science Fair,Yes,17.0,,1.0,78.63,Average,High,,7.0,Average,100.0,82.0,75.0,47.0,97.0,48.0,74.83,Pass,Good
STU16080,Bhavin Reddy,Tushar Ahluwalia,Neelofar Kala,15.0,Female,8th,A,53.0,,Maharashtra,67.68,1.7,9.7,8.1,No,Yes,No,High,Secondary,1.0,English,Maths,Kabaddi,Biryani,Vegan,Engineer,Cycle,Creativity,Problem Solving,Coding Club,No,5.0,25.0,7.0,42.46,Average,Medium,5.0,10.0,Needs Improvement,83.0,75.0,74.0,47.0,57.0,50.0,,Pass,
STU16081,Shalv Taneja,,Parinaaz Deo,12.0,Female,10th,D,49.0,Delhi,,51.8,5.1,5.3,4.4,No,No,No,Low,Post Graduate,2.0,Computer,Social Science,Kabaddi,Dosa,Non-Vegetarian,IAS,Private Vehicle,Critical Thinking,Public Speaking,Quiz Competition,Yes,7.0,0.0,7.0,90.38,,High,10.0,4.0,Good,,99.0,70.0,,,94.0,75.33,Pass,Good
STU16082,Lakshit Soman,Samiha Sandhu,Indrans Virk,6.0,,12th,A,27.0,Patna,Rajasthan,,7.6,6.0,5.7,Yes,No,Yes,Low,Post Graduate,1.0,Science,Social Science,Kabaddi,Pasta,Vegan,Athlete,Walking,Leadership,,Music,No,,,4.0,,Average,High,1.0,2.0,,97.0,92.0,100.0,82.0,95.0,74.0,90.0,Fail,Excellent
STU16083,Dharmajan Bawa,,Uthkarsh Gera,6.0,Male,2nd,B,9.0,Hyderabad,Uttar Pradesh,82.31,5.4,7.8,,No,Yes,Yes,Low,Primary,2.0,Maths,Hindi,Athletics,Dosa,Non-Vegetarian,Engineer,Auto,Leadership,Leadership,Art Club,Yes,3.0,17.0,9.0,83.66,Poor,,1.0,4.0,Excellent,57.0,45.0,95.0,55.0,66.0,66.0,64.0,,Average
STU16084,Saira Singh,Ojas Kari,Eshani Seth,7.0,Male,9th,A,25.0,Ahmedabad,Uttar Pradesh,,4.9,9.7,1.8,Yes,Yes,Yes,Medium,Graduate,3.0,Maths,English,Athletics,Pizza,Vegetarian,Doctor,,,Video Editing,Debate Club,Yes,15.0,20.0,1.0,70.22,Good,Medium,2.0,,Good,56.0,47.0,67.0,35.0,65.0,97.0,61.17,Pass,Average
STU16085,Kaira Garg,Zoya Gara,Zeeshan Lalla,,Female,10th,,48.0,Ahmedabad,Telangana,56.44,1.2,8.6,4.1,No,Yes,No,High,Graduate,4.0,Maths,,Hockey,Burger,Vegetarian,Teacher,Walking,Creativity,Leadership,,Yes,8.0,25.0,12.0,94.12,Good,High,7.0,3.0,Good,55.0,81.0,75.0,41.0,70.0,64.0,64.33,Fail,Average
STU16086,Riaan Saini,Manjari Dada,Taran Hora,18.0,Male,10th,A,59.0,Jaipur,Uttar Pradesh,80.63,1.8,4.6,2.7,No,Yes,Yes,Medium,Secondary,3.0,Computer,Science,Chess,Dosa,Vegan,Business,Walking,Leadership,Critical Thinking,Science Fair,No,10.0,18.0,,53.32,Good,Medium,2.0,8.0,Good,37.0,58.0,77.0,62.0,47.0,44.0,54.17,Pass,Average
STU16087,Badal Biswas,Chirag Vyas,Anya Mahajan,6.0,Male,5th,A,18.0,Hyderabad,Telangana,59.42,4.1,5.0,9.2,No,No,No,High,Post Graduate,2.0,,Science,Badminton,Burger,Vegan,Artist,Walking,Problem Solving,Critical Thinking,Sports Club,No,11.0,14.0,4.0,88.13,Poor,High,4.0,1.0,Needs Improvement,61.0,77.0,66.0,35.0,52.0,38.0,54.83,Pass,Average
STU16088,Kartik Deshmukh,Ira Dara,Riya Borah,,Male,5th,A,30.0,Indore,Telangana,88.86,1.6,8.9,2.7,No,Yes,No,Low,Graduate,4.0,Maths,Social Science,Badminton,Burger,Vegan,Artist,Walking,Communication,Leadership,NCC,No,6.0,20.0,1.0,96.17,Good,High,9.0,4.0,Good,47.0,81.0,92.0,50.0,70.0,,67.83,Pass,
STU16089,,Nakul Dyal,Chirag Bhatt,14.0,,10th,B,15.0,Lucknow,Maharashtra,53.29,1.6,4.3,5.1,,Yes,,,Primary,3.0,Social Science,Social Science,Tennis,Pizza,Vegetarian,Artist,Auto,Problem Solving,Leadership,Quiz Competition,Yes,9.0,16.0,,67.3,Poor,Medium,4.0,2.0,Good,100.0,,88.0,41.0,47.0,86.0,74.33,Fail,Good
,Madhup Kuruvilla,Uthkarsh Bath,Sahil Bhatnagar,,Male,11th,B,60.0,Lucknow,Madhya Pradesh,84.78,1.8,7.0,8.2,Yes,Yes,Yes,Medium,,2.0,Maths,Hindi,Basketball,Paneer,Vegan,Athlete,Bus,Video Editing,Python,Drama,Yes,13.0,13.0,0.0,40.72,Average,Low,,9.0,Good,66.0,74.0,49.0,90.0,47.0,61.0,64.5,Pass,Average
STU16091,Jayant Mand,,Mehul Gill,11.0,Male,7th,D,32.0,Mumbai,Telangana,54.31,6.6,6.2,6.8,No,No,Yes,High,Graduate,0.0,,Maths,Basketball,Pasta,Vegetarian,Scientist,Auto,Teamwork,Problem Solving,Sports Club,Yes,17.0,2.0,11.0,46.13,Poor,Low,6.0,10.0,Needs Improvement,35.0,87.0,53.0,50.0,58.0,71.0,59.0,Pass,Average
STU16092,Tushar Behl,Nayantara Dave,Manjari Sachdev,17.0,Male,3rd,C,58.0,Patna,Gujarat,65.97,4.3,7.4,5.2,No,No,No,Low,,5.0,Computer,Maths,Cricket,Burger,Vegetarian,Doctor,Cycle,Video Editing,Problem Solving,Dance,Yes,15.0,24.0,5.0,,Average,Medium,1.0,1.0,Needs Improvement,,46.0,78.0,45.0,54.0,,64.67,Fail,Average
STU16093,Ivana Barman,Eva Dave,Zara Kota,15.0,Male,12th,C,28.0,,Uttar Pradesh,,3.2,9.3,8.8,Yes,No,,Low,Post Graduate,2.0,Maths,Hindi,Cricket,Dosa,,Doctor,Auto,Problem Solving,Problem Solving,Quiz Competition,No,17.0,19.0,8.0,70.81,Average,Low,10.0,10.0,Excellent,96.0,36.0,88.0,87.0,83.0,39.0,71.5,Pass,Good
STU16094,Dharmajan Kota,Aradhya Gill,Seher Gera,12.0,Female,12th,,,Ahmedabad,Telangana,65.66,7.0,10.0,2.3,,No,Yes,Low,Post Graduate,3.0,,,Tennis,Dosa,Non-Vegetarian,Engineer,Walking,Creativity,Creativity,NCC,No,13.0,4.0,6.0,69.3,Average,Medium,4.0,1.0,Average,67.0,53.0,98.0,88.0,57.0,86.0,74.83,Fail,Good
STU16095,Vritika Bumb,Diya Vohra,Akarsh Ganesh,18.0,Female,2nd,A,,,Gujarat,89.04,,5.1,5.9,,Yes,Yes,Medium,Primary,5.0,Hindi,Social Science,Cricket,Biryani,Vegetarian,Artist,Auto,Graphic Design,Creativity,Quiz Competition,,0.0,22.0,5.0,43.63,Good,Medium,9.0,6.0,Excellent,39.0,93.0,78.0,98.0,85.0,50.0,73.83,Pass,Good
STU16096,Keya Hora,Mannat Mane,Ela Ghosh,11.0,Male,1st,C,13.0,Indore,Rajasthan,65.4,1.1,,1.4,Yes,No,No,High,Post Graduate,,Computer,Social Science,Tennis,Dosa,Vegetarian,,Walking,Graphic Design,Leadership,Dance,Yes,10.0,10.0,8.0,92.2,Average,High,4.0,10.0,,,83.0,54.0,62.0,99.0,89.0,73.17,Fail,Good
STU16097,Tiya Aggarwal,,Zain Gola,8.0,Female,6th,B,56.0,,Madhya Pradesh,65.19,4.8,4.5,2.0,No,No,Yes,Medium,Primary,0.0,Hindi,Social Science,Badminton,Biryani,Vegetarian,Teacher,Walking,Public Speaking,Video Editing,Music,Yes,5.0,9.0,9.0,98.23,Poor,Medium,10.0,,Average,72.0,75.0,64.0,63.0,72.0,40.0,64.33,Pass,Average
STU16098,Mannat Lad,Mishti Bhalla,Indranil Bobal,8.0,Female,9th,,37.0,Indore,Rajasthan,65.15,2.3,4.2,8.4,No,Yes,Yes,High,Post Graduate,3.0,English,Computer,Volleyball,Pasta,Non-Vegetarian,Engineer,Walking,Problem Solving,Teamwork,Music,No,9.0,9.0,9.0,66.63,Poor,Medium,8.0,6.0,Good,36.0,71.0,52.0,53.0,46.0,37.0,49.17,Fail,Poor
STU16099,,Anika Bath,Manikya Ramesh,18.0,Female,1st,B,19.0,Pune,Rajasthan,51.85,6.0,,2.1,Yes,Yes,,High,Secondary,3.0,Maths,Social Science,Hockey,Burger,Non-Vegetarian,Teacher,Private Vehicle,Graphic Design,Python,Music,Yes,16.0,1.0,10.0,93.63,Poor,Medium,4.0,9.0,Needs Improvement,96.0,38.0,84.0,54.0,43.0,97.0,68.67,Pass,Average
STU16100,Shamik Anand,Madhup Bhandari,Arhaan Borde,8.0,Female,2nd,C,49.0,,Maharashtra,67.16,4.0,,1.1,Yes,No,Yes,,Secondary,2.0,English,English,Chess,Dosa,Vegan,Artist,Cycle,Public Speaking,Problem Solving,Coding Club,Yes,4.0,3.0,5.0,70.77,Poor,,8.0,9.0,Excellent,43.0,73.0,65.0,94.0,,,69.0,Fail,Average
STU16101,Anay Amble,Zara Dube,Divyansh Ravi,16.0,Female,5th,C,,Pune,Uttar Pradesh,62.98,4.0,9.4,4.1,Yes,Yes,Yes,Medium,Primary,,Hindi,,Basketball,Pizza,Vegan,Business,Auto,Python,Teamwork,Art Club,No,7.0,,3.0,56.94,Average,High,5.0,9.0,Needs Improvement,55.0,44.0,89.0,91.0,55.0,44.0,63.0,Fail,
STU16102,Divit Wali,Raunak Dara,Rhea Din,9.0,,1st,A,55.0,Pune,Uttar Pradesh,64.27,5.9,6.8,1.1,No,No,No,High,Primary,4.0,Science,,Kabaddi,Pasta,Vegan,IAS,Walking,Problem Solving,Creativity,Science Fair,Yes,12.0,18.0,12.0,,Poor,High,9.0,10.0,Needs Improvement,71.0,,66.0,94.0,98.0,,85.17,Fail,Excellent
